-1.99,-1.99
-1.99,-1.94025
-1.99,-1.8905
-1.99,-1.84075
-1.99,-1.791
-1.99,-1.74125
-1.99,-1.6915
-1.99,-1.64175
-1.99,-1.592
-1.99,-1.54225
-1.99,-1.4925
-1.99,-1.44275
-1.99,-1.393
-1.99,-1.34325
-1.99,-1.2935
-1.99,-1.24375
-1.99,-1.194
-1.99,-1.14425
-1.99,-1.0945
-1.99,-1.04475
-1.99,-0.995
-1.99,-0.94525
-1.99,-0.8955
-1.99,-0.84575
-1.99,-0.796
-1.99,-0.74625
-1.99,-0.6965
-1.99,-0.64675
-1.99,-0.597
-1.99,-0.54725
-1.99,-0.4975
-1.99,-0.44775
-1.99,-0.398
-1.99,-0.34825
-1.99,-0.2985
-1.99,-0.24875
-1.99,-0.199
-1.99,-0.14925
-1.99,-0.0995
-1.99,-0.04975
-1.99,0.0
-1.99,0.04975
-1.99,0.0995
-1.99,0.14925
-1.99,0.199
-1.99,0.24875
-1.99,0.2985
-1.99,0.34825
-1.99,0.398
-1.99,0.44775
-1.99,0.4975
-1.99,0.54725
-1.99,0.597
-1.99,0.64675
-1.99,0.6965
-1.99,0.74625
-1.99,0.796
-1.99,0.84575
-1.99,0.8955
-1.99,0.94525
-1.99,0.995
-1.99,1.04475
-1.99,1.0945
-1.99,1.14425
-1.99,1.194
-1.99,1.24375
-1.99,1.2935
-1.99,1.34325
-1.99,1.393
-1.99,1.44275
-1.99,1.4925
-1.99,1.54225
-1.99,1.592
-1.99,1.64175
-1.99,1.6915
-1.99,1.74125
-1.99,1.791
-1.99,1.84075
-1.99,1.8905
-1.99,1.94025
-1.99,1.99
-1.94025,-1.99
-1.94025,-1.94025
-1.94025,-1.8905
-1.94025,-1.84075
-1.94025,-1.791
-1.94025,-1.74125
-1.94025,-1.6915
-1.94025,-1.64175
-1.94025,-1.592
-1.94025,-1.54225
-1.94025,-1.4925
-1.94025,-1.44275
-1.94025,-1.393
-1.94025,-1.34325
-1.94025,-1.2935
-1.94025,-1.24375
-1.94025,-1.194
-1.94025,-1.14425
-1.94025,-1.0945
-1.94025,-1.04475
