-0.32744225685421435,-0.20748536675886864
-0.32347079140787377,-0.20810763340043215
-0.31951294000862496,-0.20869548084190456
-0.31556890918807307,-0.20924907333505
-0.3116389043753403,-0.20976857609906202
-0.3077231298933183,-0.2102541553151013
-0.30382178895494194,-0.21070597812082065
-0.29993508365948607,-0.21112421260487793
-0.29606321498888327,-0.21150902780143654
-0.2922063828040638,-0.21186059368465385
-0.2883647858413183,-0.21217908116315726
-0.2845386217086816,-0.21246466207450843
-0.2807280868823389,-0.21271750917965548
-0.2769333767030546,-0.21293779615737318
-0.2731546853726227,-0.21312569759869143
-0.26939220595033947,-0.21328138900131194
-0.26564613034949885,-0.21340504676401315
-0.2619166493339093,-0.2134968481810437
-0.2582039525144339,-0.2135569714365043
-0.254508228345552,-0.21358559559871804
-0.25082966412194374,-0.2135829006145895
-0.24716844597509663,-0.21354906730395246
-0.24352475886993485,-0.21348427735390632
-0.2398987866014708,-0.21338871331314152
-0.23629071179147937,-0.2132625585862538
-0.2327007158851944,-0.21310599742804734
-0.22912897914802824,-0.21291921493782728
-0.2255756806623134,-0.21270239705368102
-0.22204099832406704,-0.2124557305467491
-0.2185251088397782,-0.21217940301548507
-0.2150281877232175,-0.21187360287990498
-0.2115504092922698,-0.21153851937582613
-0.20809194666578956,-0.21117434254909562
-0.20465297176047864,-0.2107812632498081
-0.2012336552877876,-0.21035947312651365
-0.19783416675083923,-0.20990916462041515
-0.1944546744413751,-0.20943053095955547
-0.1910953454367253,-0.20892376615299474
-0.18775634559680074,-0.20838906498497758
-0.18443783956110868,-0.20782662300909024
-0.18113999074579085,-0.20723663654240795
-0.17786296134068535,-0.20661930265963274
-0.17460691230641076,-0.2059748191872212
-0.17137200337147376,-0.20530338469750273
-0.1681583930293999,-0.20460519850278847
-0.1649662385358872,-0.20388046064947046
-0.16179569590598325,-0.20312937191211147
-0.15864691991128527,-0.20235213378752573
-0.15552006407716326,-0.20154894848885016
-0.15241528068000695,-0.20072001893960656
-0.14933272074449536,-0.1998655487677548
-0.14627253404089,-0.19898574229973678
-0.14323486908235125,-0.19808080455451174
-0.14021987312227832,-0.1971509412375825
-0.1372276921516722,-0.1961963587350131
-0.1342584708965224,-0.19521726410743756
-0.13131235281521667,-0.19421386508406024
-0.12838948009597467,-0.19318637005664752
-0.12548999365430477,-0.19213498807351106
-0.12261403313048434,-0.19105992883348275
-0.11976173688706376,-0.18996140267988118
-0.11693324200639374,-0.18883962059447018
-0.11412868428817641,-0.18769479419140891
-0.1113481982470399,-0.18652713571119411
-0.10859191711013635,-0.18533685801459412
-0.1058599728147641,-0.18412417457657548
-0.10315249600601288,-0.182889299480221
-0.1004696160344331,-0.18163244741064075
-0.09781146095372872,-0.1803538336488749
-0.09517815751847382,-0.17905367406578926
-0.09256983118185297,-0.17773218511596323
-0.08998660609342538,-0.1763895838315702
-0.0874286050969126,-0.17502608781625062
-0.08489594972801058,-0.17364191523897818
-0.08238876021222495,-0.17223728482791814
-0.0799071554627305,-0.1708124158642791
-0.07745125307825448,-0.16936752817615733
-0.07502116934098373,-0.16790284213237455
-0.07261701921449579,-0.1664185786363085
-0.07023891634171382,-0.16491495911971668
-0.06788697304288575,-0.1633922055365538
-0.06556130031358709,-0.1618505403567821
-0.06326200782274785,-0.1602901865601754
-0.06098920391070356,-0.1587113676301166
-0.05874299558727022,-0.15711430754738864
-0.05652348852984325,-0.1554992307839594
-0.05433078708152069,-0.15386636229676018
-0.052164994249250286,-0.15221592752145807
-0.050026211702000827,-0.15054815236622218
-0.04791453976895742,-0.148863263205484
-0.04583007743774118,-0.14716148687369168
-0.04377292235265281,-0.14544305065905866
-0.04174317081294047,-0.14370818229730634
-0.03974091777109179,-0.14195710996540106
-0.037766256831150195,-0.14019006227528588
-0.03581928024705529,-0.13840726826760621
-0.033900078921007604,-0.13660895740543058
-0.032008742401857485,-0.13479535956796554
-0.030145358883518387,-0.1329667050442658
-0.028310015203404315,-0.13112322452693875
-0.026502796840891657,-0.12926514910584405
-0.02472378791580522,-0.1273927102617882
-0.02297307118692876,-0.125506139860214
-0.021250728050539673,-0.12360567014488537
-0.019556838538968193,-0.12169153373156713
-0.017891481319180773,-0.1197639636017002
-0.01625473369138809,-0.11782319309607223
-0.01464667158767724,-0.11586945590848342
-0.013067369570668442,-0.11390298607940823
-0.01151690083219609,-0.11192401798965224
-0.009995337192014358,-0.10993278635400523
-0.008502749096527136,-0.10792952621488958
-0.007039205617542476,-0.10591447293600477
-0.005604774451051461,-0.10388786219596763
-0.0041995219160316614,-0.10184992998194883
-0.002823512953274964,-0.09980091258330531
-0.0014768111242399833,-0.09774104658520885
-0.0001594786099289121,-0.09567056886227093
0.001128423790210982,-0.0935897165721641
0.002386836659361431,-0.09149872714923946
0.003615701964382693,-0.08939783829814085
0.004814963056838415,-0.08728728798741556
0.00598456467399605,-0.08516731444312173
0.00712445293980265,-0.08303815614243236
0.008234575365836041,-0.08090005180723635
0.009314880852231483,-0.07875324039773626
0.010365319688583624,-0.0765979611060432
0.011385843554823952,-0.07443445334976859
0.01237640552207353,-0.07226295676561334
0.013336960053471176,-0.070083711202954
0.014267463004976945,-0.06789695671742635
0.015167871626151032,-0.06570293356450639
0.016038144560907956,-0.06350188219308874
0.016878241848246142,-0.06129404323906259
0.017688124922952804,-0.05907965751888541
0.01846775661628416,-0.05685896602315418
0.019217101156620987,-0.054632209910174596
0.01993612417009947,-0.05239963049952801
0.020624792681217353,-0.050161469265636485
0.02128307511341544,-0.0479179678313257
0.021910941289634323,-0.045669367961386195
0.02250836243284647,-0.043415911556132614
0.023075311166563552,-0.041157840644961384
0.023611761515319074,-0.038895397379906695
0.02411768890512628,-0.03662882402919494
0.02459307016391134,-0.0343583629707977
0.025037883521921774,-0.0320842566859833
0.025452108612110187,-0.029806747752867124
0.02583572647049323,-0.02752607883996063
0.026188719536485838,-0.02524249269971931
0.026511071653210712,-0.022956232162089495
0.026802768067783058,-0.020667540128054253
0.027063795431570573,-0.018376659563178358
0.027294141800428693,-0.016083833491152444
0.027493796634911048,-0.013789304987336418
0.027662750800455205,-0.011493317172302247
0.027800996567543625,-0.009196113205376137
0.02790852761183985,-0.0068979362781802535
0.027985339014299962,-0.004599029608174015
0.028031427261259248,-0.0022996364321950648
0.02804679024449412,0
0.028031427261259248,0.0022996364321950648
0.027985339014299962,0.004599029608174015
0.02790852761183985,0.0068979362781802535
0.027800996567543625,0.009196113205376137
0.027662750800455205,0.011493317172302247
0.027493796634911048,0.013789304987336418
0.027294141800428693,0.016083833491152444
0.027063795431570573,0.018376659563178358
0.026802768067783058,0.020667540128054253
0.026511071653210712,0.022956232162089495
0.026188719536485838,0.02524249269971931
0.02583572647049323,0.02752607883996063
0.025452108612110187,0.029806747752867124
0.025037883521921774,0.0320842566859833
0.02459307016391134,0.0343583629707977
0.02411768890512628,0.03662882402919494
0.023611761515319074,0.038895397379906695
0.023075311166563552,0.041157840644961384
0.02250836243284647,0.043415911556132614
0.021910941289634323,0.045669367961386195
0.02128307511341544,0.0479179678313257
0.020624792681217353,0.050161469265636485
0.01993612417009947,0.05239963049952801
0.019217101156620987,0.054632209910174596
0.01846775661628416,0.05685896602315418
0.017688124922952804,0.05907965751888541
0.016878241848246142,0.06129404323906259
0.016038144560907956,0.06350188219308874
0.015167871626151032,0.06570293356450639
0.014267463004976945,0.06789695671742635
0.013336960053471176,0.070083711202954
0.01237640552207353,0.07226295676561334
